1,0,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,3,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,3,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
1,0,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,3,3,3,3,3,3,0
1,0,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,0
1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,0
1,0,3,6,3,3,3,3,6,6,3,3,3,3,3,3,6,3,3,3,3,3,6,3,6,3,3,3,3,3,3,6,3,3,6,3,3,3,3,3,6,6,3,3,3,4,3,4,3,0
1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,3,3,3,3,3,3,3,3,3,9,3,3,3,3,3,3,3,3,3,3,3,3,0
1,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,0,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,1,1,1,1,0,5,7,7,7,7,7,7,7,7,0,1,1,1,1,1,1,1,1,1,1,1,1,1
